Plant_Code,Product_ID,Ship_ahead_day_count,Ship_Late_Day_count,Destination_Port,Unit_quantity,Weight
PLANT03,1677889,3,0,PORT09,836,3.446679661
PLANT03,1677889,3,0,PORT09,507,1.382141676
PLANT03,1677889,3,0,PORT09,423,1.046726541
PLANT03,1677889,3,0,PORT09,487,1.439971872
PLANT03,1677889,3,0,PORT09,768,2.561877668
PLANT03,1677889,3,0,PORT09,884,3.20379284
PLANT03,1677889,3,0,PORT09,564,1.648160576
PLANT03,1677889,3,0,PORT09,978,3.54
PLANT03,1677878,3,0,PORT09,723,1.784702071
PLANT03,1677878,3,0,PORT09,578,0.981586139
PLANT03,1677878,3,0,PORT09,603,1.338526553
PLANT03,1677878,3,0,PORT09,674,1.375707846
PLANT03,1677878,3,0,PORT09,395,0.356940414
PLANT03,1677878,3,0,PORT09,2245,6.0
PLANT03,1692974,3,0,PORT09,315,0.080233903
PLANT03,1692974,3,0,PORT09,355,3.369823907
PLANT03,1666954,3,0,PORT09,1317,12.02
PLANT03,1666954,3,0,PORT09,1288,9.92
PLANT03,1689601,3,0,PORT09,376,3.368571429
PLANT03,1689553,3,0,PORT09,321,2.46
PLANT03,1689556,3,0,PORT09,358,1.735
PLANT03,1689554,3,0,PORT09,774,8.73977433
PLANT03,1689554,3,0,PORT09,307,0.161847673
PLANT03,1689554,3,0,PORT09,519,4.208039492
PLANT03,1689554,3,0,PORT09,869,8.73977433
PLANT03,1689554,3,0,PORT09,372,1.942172073
PLANT03,1689556,3,0,PORT09,1003,10.0
PLANT03,1689554,3,0,PORT09,976,11.26
PLANT03,1689554,3,0,PORT09,816,7.3
PLANT03,1689554,3,0,PORT09,1277,14.68
PLANT03,1689554,3,0,PORT09,1289,13.66
PLANT03,1689554,3,0,PORT09,1284,14.64
PLANT03,1689553,3,0,PORT09,1311,15.28
PLANT03,1693117,3,0,PORT09,320,1.006451613
PLANT03,1676566,3,0,PORT09,490,2.51889031
PLANT03,1676566,3,0,PORT09,535,2.51889031
PLANT03,1676566,3,0,PORT09,1756,16.11334186
PLANT03,1676566,3,0,PORT09,474,2.51889031
PLANT03,1676566,3,0,PORT09,520,2.256505903
PLANT03,1676566,3,0,PORT09,490,2.51889031
PLANT03,1676566,3,0,PORT09,497,2.51889031
PLANT03,1676566,3,0,PORT09,311,0.262384407
PLANT03,1676566,3,0,PORT09,746,5.037780621
PLANT03,1676566,3,0,PORT09,786,5.037780621
PLANT03,1676566,3,0,PORT09,520,2.51889031
PLANT03,1676566,3,0,PORT09,532,2.51889031
PLANT03,1676566,3,0,PORT09,526,2.51889031
PLANT03,1683636,3,0,PORT09,351,1.493638316
PLANT03,1683636,3,0,PORT09,339,1.908537848
PLANT03,1683636,3,0,PORT09,326,1.300018534
PLANT03,1683636,3,0,PORT09,322,1.742578035
PLANT03,1683636,3,0,PORT09,329,2.157477567
PLANT03,1683636,3,0,PORT09,328,2.544717131
PLANT03,1683636,3,0,PORT09,279,0.055319938
PLANT03,1697872,3,0,PORT09,360,0.967590673
PLANT03,1697872,3,0,PORT09,349,0.399657017
PLANT03,1697872,3,0,PORT09,248,0.02103458
PLANT03,1697872,3,0,PORT09,504,4.017604749
PLANT03,1697872,3,0,PORT09,349,1.24104021
PLANT03,1697872,3,0,PORT09,379,2.881737438
PLANT03,1697872,3,0,PORT09,643,6.794169288
PLANT03,1697872,3,0,PORT09,312,1.135867311
PLANT03,1697872,3,0,PORT09,357,1.135867311
PLANT03,1697872,3,0,PORT09,448,4.206915968
PLANT03,1697872,3,0,PORT09,404,2.103457984
PLANT03,1697872,3,0,PORT09,360,2.103457984
PLANT03,1697872,3,0,PORT09,254,0.231380378
PLANT03,1697872,3,0,PORT09,329,1.114832731
PLANT03,1697872,3,0,PORT09,729,11.09659832
PLANT03,1697872,3,0,PORT09,320,1.220005631
PLANT03,1697874,3,0,PORT09,948,11.90046712
PLANT03,1697874,3,0,PORT09,530,4.425871157
PLANT03,1683197,3,0,PORT09,303,0.521590446
PLANT03,1683197,3,0,PORT09,379,2.868747456
PLANT03,1683197,3,0,PORT09,370,3.181701723
PLANT03,1683197,3,0,PORT09,321,1.277896594
PLANT03,1683197,3,0,PORT09,391,2.790508889
PLANT03,1683197,3,0,PORT09,431,3.755451215
PLANT03,1683197,3,0,PORT09,408,2.060282264
PLANT03,1683197,3,0,PORT09,310,1.877725607
PLANT03,1683200,3,0,PORT09,290,0.744595459
PLANT03,1683200,3,0,PORT09,407,3.877031526
PLANT03,1683200,3,0,PORT09,390,3.491895944
PLANT03,1683200,3,0,PORT09,381,2.567570547
PLANT03,1683200,3,0,PORT09,473,4.210815697
PLANT03,1683200,3,0,PORT09,595,8.395955688
PLANT03,1683200,3,0,PORT09,241,0.154054233
PLANT03,1683200,3,0,PORT09,403,1.797299383
PLANT03,1683200,3,0,PORT09,775,12.22298832
PLANT03,1683200,3,0,PORT09,432,3.645950176
PLANT03,1683200,3,0,PORT09,321,1.797299383
PLANT03,1683200,3,0,PORT09,313,1.848650794
PLANT03,1683200,3,0,PORT09,320,1.797299383
PLANT03,1683200,3,0,PORT09,398,1.797299383
PLANT03,1683200,3,0,PORT09,1041,18.24
PLANT03,1683200,3,0,PORT09,475,4.64
PLANT03,1683197,3,0,PORT09,437,4.66
PLANT03,1683197,3,0,PORT09,542,6.58
PLANT03,1683200,3,0,PORT09,480,4.72
PLANT03,1683197,3,0,PORT09,659,7.44
PLANT03,1683197,3,0,PORT09,453,4.88
PLANT03,1683200,3,0,PORT09,579,7.46
PLANT03,1683197,3,0,PORT09,463,4.78
PLANT03,1683200,3,0,PORT09,519,5.24
PLANT03,1683197,3,0,PORT09,642,7.68
PLANT03,1683200,3,0,PORT09,513,5.46
PLANT03,1683200,3,0,PORT09,691,7.9
PLANT03,1683200,3,0,PORT09,638,8.26
PLANT03,1683200,3,0,PORT09,593,5.52
PLANT03,1683200,3,0,PORT09,632,8.0
PLANT03,1683200,3,0,PORT09,565,5.5
PLANT03,1683200,3,0,PORT09,892,13.5
PLANT03,1683197,3,0,PORT09,602,5.82
PLANT03,1683197,3,0,PORT09,532,5.86
PLANT03,1683200,3,0,PORT09,1053,16.74
PLANT03,1683200,3,0,PORT09,1172,18.06
PLANT03,1683200,3,0,PORT09,2912,51.06
PLANT03,1683200,3,0,PORT09,1048,16.44
PLANT03,1683200,3,0,PORT09,844,11.32
PLANT03,1683200,3,0,PORT09,1183,15.7
PLANT03,1683200,3,0,PORT09,1618,25.92
PLANT03,1683200,3,0,PORT09,1678,24.14
PLANT03,1683199,3,0,PORT09,2473,40.17581355
PLANT03,1683199,3,0,PORT09,1781,28.12155587
PLANT03,1683199,3,0,PORT09,1645,23.39047611
PLANT03,1683199,3,0,PORT09,2002,34.5605841
PLANT03,1683199,3,0,PORT09,1931,33.81941354
PLANT03,1683199,3,0,PORT09,752,8.571916576
PLANT03,1683199,3,0,PORT09,2093,32.30680005
PLANT03,1683199,3,0,PORT09,1191,17.60808837
PLANT03,1683199,3,0,PORT09,1124,16.24959266
PLANT03,1683199,3,0,PORT09,1943,33.74287857
PLANT03,1683199,3,0,PORT09,677,8.246642956
PLANT03,1683199,3,0,PORT09,2055,34.57971784
PLANT03,1683199,3,0,PORT09,381,2.104711659
PLANT03,1683199,3,0,PORT09,1159,17.66548959
PLANT03,1683199,3,0,PORT09,1591,27.84968593
PLANT03,1683199,3,0,PORT09,3278,56.61169824
PLANT03,1683199,3,0,PORT09,2039,33.5605841
PLANT03,1683199,3,0,PORT09,390,2.104711659
PLANT03,1683199,3,0,PORT09,588,6.696809825
PLANT03,1683199,3,0,PORT09,1218,18.14383315
PLANT03,1683199,3,0,PORT09,442,2.104711659
PLANT03,1688610,0,0,PORT09,317,0.619399262
PLANT03,1688610,0,0,PORT09,243,0.371639557
PLANT03,1689543,0,0,PORT09,281,0.490114713
PLANT03,1689543,0,0,PORT09,245,0.245057357
PLANT03,1689543,0,0,PORT09,251,0.980229426
PLANT03,1689543,0,0,PORT09,318,0.490114713
PLANT03,1689543,0,0,PORT09,259,0.490114713
PLANT03,1689543,0,0,PORT09,315,1.470344139
PLANT03,1689543,0,0,PORT09,284,0.245057357
PLANT03,1689543,0,0,PORT09,264,2.205516209
PLANT03,1689543,0,0,PORT09,327,0.245057357
PLANT03,1689543,0,0,PORT09,245,0.980229426
PLANT03,1689543,0,0,PORT09,281,0.73517207
PLANT03,1689543,0,0,PORT09,331,0.245057357
PLANT03,1689543,0,0,PORT09,280,0.73517207
PLANT03,1689543,0,0,PORT09,274,2.450573566
PLANT03,1689543,0,0,PORT09,315,0.245057357
PLANT03,1689543,0,0,PORT09,267,0.980229426
PLANT03,1689543,0,0,PORT09,273,0.490114713
PLANT03,1689543,0,0,PORT09,270,1.960458853
PLANT03,1689543,0,0,PORT09,322,0.490114713
PLANT03,1689543,0,0,PORT09,299,1.715401496
PLANT03,1689543,0,0,PORT09,277,0.245057357
PLANT03,1688294,0,0,PORT09,282,0.114446591
PLANT03,1688294,0,0,PORT09,319,0.228893182
PLANT03,1688294,0,0,PORT09,301,0.114446591
PLANT03,1688294,0,0,PORT09,298,2.632271597
PLANT03,1688294,0,0,PORT09,324,0.457786365
PLANT03,1688294,0,0,PORT09,268,0.915572729
PLANT03,1690617,0,0,PORT09,307,0.684669589
PLANT03,1688292,0,0,PORT09,258,0.438407472
PLANT03,1688292,0,0,PORT09,338,0.657611208
PLANT03,1688292,0,0,PORT09,293,0.657611208
PLANT03,1688292,0,0,PORT09,335,3.068852302
PLANT03,1688292,0,0,PORT09,316,0.109601868
PLANT03,1688292,0,0,PORT09,278,1.972833623
PLANT03,1688292,0,0,PORT09,335,0.657611208
PLANT03,1688292,0,0,PORT09,315,0.219203736
PLANT03,1688292,0,0,PORT09,256,1.096018679
PLANT03,1688292,0,0,PORT09,243,0.438407472
PLANT03,1688292,0,0,PORT09,296,4.384074717
PLANT03,1689544,0,0,PORT09,318,0.107262158
PLANT03,1689544,0,0,PORT09,297,0.429048631
PLANT03,1689544,0,0,PORT09,319,2.467029628
PLANT03,1689544,0,0,PORT09,300,0.643572946
PLANT03,1689544,0,0,PORT09,254,0.858097262
PLANT03,1689544,0,0,PORT09,272,0.429048631
PLANT03,1689544,0,0,PORT09,240,0.643572946
PLANT03,1689544,0,0,PORT09,331,0.107262158
PLANT03,1689544,0,0,PORT09,274,0.321786473
PLANT03,1689544,0,0,PORT09,262,1.716194524
PLANT03,1689544,0,0,PORT09,333,0.214524315
PLANT03,1689544,0,0,PORT09,313,0.429048631
PLANT03,1689544,0,0,PORT09,313,0.643572946
PLANT03,1689544,0,0,PORT09,283,0.429048631
PLANT03,1689544,0,0,PORT09,293,0.214524315
PLANT03,1689544,0,0,PORT09,310,0.429048631
PLANT03,1689544,0,0,PORT09,321,0.858097262
PLANT03,1689544,0,0,PORT09,316,0.643572946
PLANT03,1689544,0,0,PORT09,361,9.331807723
PLANT03,1689544,0,0,PORT09,269,0.858097262
PLANT03,1689544,0,0,PORT09,264,1.716194524
PLANT03,1689544,0,0,PORT09,300,0.214524315
PLANT03,1689544,0,0,PORT09,303,0.429048631
PLANT03,1689544,0,0,PORT09,257,0.429048631
PLANT03,1689544,0,0,PORT09,331,1.716194524
PLANT03,1689544,0,0,PORT09,251,0.429048631
PLANT03,1689544,0,0,PORT09,278,0.107262158
PLANT03,1688288,0,0,PORT09,293,1.918838844
PLANT03,1688288,0,0,PORT09,264,0.852817264
PLANT03,1688288,0,0,PORT09,267,0.426408632
PLANT03,1688288,0,0,PORT09,299,0.852817264
PLANT03,1688288,0,0,PORT09,265,2.558451792
PLANT03,1688288,0,0,PORT09,313,0.426408632
PLANT03,1688288,0,0,PORT09,328,0.639612948
PLANT03,1688288,0,0,PORT09,334,0.852817264
PLANT03,1688288,0,0,PORT09,333,0.852817264
PLANT03,1688288,0,0,PORT09,303,1.279225896
PLANT03,1688288,0,0,PORT09,325,0.213204316
PLANT03,1688288,0,0,PORT09,324,2.984860424
PLANT03,1688288,0,0,PORT09,278,0.852817264
PLANT03,1688288,0,0,PORT09,276,1.705634528
PLANT03,1688288,0,0,PORT09,284,1.705634528
PLANT03,1688288,0,0,PORT09,277,0.426408632
PLANT03,1688288,0,0,PORT09,286,0.213204316
PLANT03,1688288,0,0,PORT09,387,6.822538113
PLANT03,1688288,0,0,PORT09,275,1.812236686
PLANT03,1688288,0,0,PORT09,290,3.411269057
PLANT03,1688288,0,0,PORT09,294,1.06602158
PLANT03,1688288,0,0,PORT09,265,0.426408632
PLANT03,1688288,0,0,PORT09,366,7.675355377
PLANT03,1688288,0,0,PORT09,269,0.106602158
PLANT03,1688288,0,0,PORT09,256,0.213204316
PLANT03,1688288,0,0,PORT09,271,0.213204316
PLANT03,1688288,0,0,PORT09,308,0.852817264
PLANT03,1688288,0,0,PORT09,266,0.426408632
PLANT03,1688288,0,0,PORT09,272,0.213204316
PLANT03,1688288,0,0,PORT09,273,0.426408632
PLANT03,1688288,0,0,PORT09,294,0.213204316
PLANT03,1688288,0,0,PORT09,292,0.213204316
PLANT03,1689550,0,0,PORT09,241,0.408898261
PLANT03,1689550,0,0,PORT09,250,0.102224565
PLANT03,1689550,0,0,PORT09,305,0.204449131
PLANT03,1689550,0,0,PORT09,338,0.613347392
PLANT03,1689550,0,0,PORT09,311,0.613347392
PLANT03,1689550,0,0,PORT09,330,0.511122827
PLANT03,1688290,0,0,PORT09,339,0.89553361
PLANT03,1688290,0,0,PORT09,326,0.89553361
PLANT03,1688290,0,0,PORT09,330,0.398014938
PLANT03,1688290,0,0,PORT09,281,0.398014938
PLANT03,1688290,0,0,PORT09,256,1.194044814
PLANT03,1688290,0,0,PORT09,318,1.99007469
PLANT03,1688290,0,0,PORT09,298,0.398014938
PLANT03,1688290,0,0,PORT09,273,0.597022407
PLANT03,1688290,0,0,PORT09,265,0.199007469
PLANT03,1688290,0,0,PORT09,312,1.99007469
PLANT03,1688290,0,0,PORT09,294,1.194044814
PLANT03,1688290,0,0,PORT09,341,4.577171786
PLANT03,1688290,0,0,PORT09,316,1.99007469
PLANT03,1688290,0,0,PORT09,315,0.099503734
PLANT03,1688290,0,0,PORT09,239,0.398014938
PLANT03,1688290,0,0,PORT09,299,0.497518672
PLANT03,1688290,0,0,PORT09,289,1.194044814
PLANT03,1688290,0,0,PORT09,356,3.582134441
PLANT03,1688290,0,0,PORT09,332,2.786104566
PLANT03,1688290,0,0,PORT09,240,0.199007469
PLANT03,1688290,0,0,PORT09,254,0.199007469
PLANT03,1688290,0,0,PORT09,341,0.89553361
PLANT03,1688290,0,0,PORT09,415,11.74144067
PLANT03,1688290,0,0,PORT09,287,0.995037345
PLANT03,1688290,0,0,PORT09,240,0.597022407
PLANT03,1688290,0,0,PORT09,341,4.975186724
PLANT03,1688290,0,0,PORT09,373,5.373201662
PLANT03,1688290,0,0,PORT09,258,0.398014938
PLANT03,1688290,0,0,PORT09,366,5.373201662
PLANT03,1688290,0,0,PORT09,299,0.199007469
PLANT03,1688290,0,0,PORT09,239,0.199007469
PLANT03,1688290,0,0,PORT09,292,0.398014938
PLANT03,1688290,0,0,PORT09,319,0.89553361
PLANT03,1688290,0,0,PORT09,274,0.796029876
PLANT03,1688290,0,0,PORT09,272,0.199007469
PLANT03,1688290,0,0,PORT09,290,0.597022407
PLANT03,1688285,0,0,PORT09,296,0.977183058
PLANT03,1688285,0,0,PORT09,269,0.097718306
PLANT03,1688285,0,0,PORT09,330,0.195436612
PLANT03,1688285,0,0,PORT09,282,4.20188715
PLANT03,1688285,0,0,PORT09,322,0.195436612
PLANT03,1688285,0,0,PORT09,363,4.397323762
PLANT03,1688285,0,0,PORT09,343,1.661211199
PLANT03,1688285,0,0,PORT09,292,0.195436612
PLANT03,1688285,0,0,PORT09,330,0.977183058
PLANT03,1688285,0,0,PORT09,398,16.43949232
PLANT03,1688285,0,0,PORT09,268,0.879464752
PLANT03,1688285,0,0,PORT09,321,0.390873223
PLANT03,1688285,0,0,PORT09,313,1.17261967
PLANT03,1688285,0,0,PORT09,314,2.540675951
PLANT03,1688285,0,0,PORT09,344,5.472225126
PLANT03,1688285,0,0,PORT09,235,0.097718306
PLANT03,1688285,0,0,PORT09,304,6.449408184
PLANT03,1688285,0,0,PORT09,317,1.17261967
PLANT03,1688285,0,0,PORT09,315,0.097718306
PLANT03,1688285,0,0,PORT09,337,1.368056281
PLANT03,1688285,0,0,PORT09,266,2.149802728
PLANT03,1688285,0,0,PORT09,284,0.879464752
PLANT03,1688285,0,0,PORT09,280,1.17261967
PLANT03,1688285,0,0,PORT09,260,0.390873223
PLANT03,1689549,0,0,PORT09,274,0.383374176
PLANT03,1689549,0,0,PORT09,271,0.575061263
PLANT03,1689549,0,0,PORT09,320,0.191687088
PLANT03,1689549,0,0,PORT09,296,0.287530632
PLANT03,1689549,0,0,PORT09,262,0.766748351
PLANT03,1689549,0,0,PORT09,294,0.095843544
PLANT03,1689549,0,0,PORT09,241,0.095843544
PLANT03,1689549,0,0,PORT09,305,0.095843544
PLANT03,1689549,0,0,PORT09,281,0.383374176
PLANT03,1689549,0,0,PORT09,342,3.354524037
PLANT03,1689549,0,0,PORT09,331,0.191687088
PLANT03,1689549,0,0,PORT09,254,0.383374176
PLANT03,1689549,0,0,PORT09,271,2.779462773
PLANT03,1689549,0,0,PORT09,316,0.862591895
PLANT03,1689549,0,0,PORT09,371,6.709048073
PLANT03,1689549,0,0,PORT09,299,2.108557966
PLANT03,1689549,0,0,PORT09,251,0.095843544
PLANT03,1689549,0,0,PORT09,313,0.095843544
PLANT03,1689549,0,0,PORT09,282,0.095843544
PLANT03,1689549,0,0,PORT09,333,0.575061263
PLANT03,1689549,0,0,PORT09,316,0.095843544
PLANT03,1689549,0,0,PORT09,355,3.354524037
PLANT03,1689549,0,0,PORT09,319,0.383374176
PLANT03,1689549,0,0,PORT09,305,0.575061263
PLANT03,1689549,0,0,PORT09,310,3.354524037
PLANT03,1689549,0,0,PORT09,245,0.191687088
PLANT03,1689549,0,0,PORT09,291,0.287530632
PLANT03,1689549,0,0,PORT09,289,0.191687088
PLANT03,1689549,0,0,PORT09,338,0.383374176
PLANT03,1689549,0,0,PORT09,286,0.958435439
PLANT03,1689549,0,0,PORT09,262,0.095843544
PLANT03,1689549,0,0,PORT09,323,7.8591706
PLANT03,1688633,0,0,PORT09,292,0.556705845
PLANT03,1688633,0,0,PORT09,283,1.020627382
PLANT03,1688633,0,0,PORT09,304,0.74227446
PLANT03,1688633,0,0,PORT09,332,3.154666454
PLANT03,1688633,0,0,PORT09,245,0.649490152
PLANT03,1688633,0,0,PORT09,279,0.927843075
PLANT03,1688633,0,0,PORT09,244,0.37113723
PLANT03,1688633,0,0,PORT09,322,1.206195997
PLANT03,1688633,0,0,PORT09,279,0.185568615
PLANT03,1688633,0,0,PORT09,263,1.670117534
PLANT03,1688633,0,0,PORT09,318,0.37113723
PLANT03,1688633,0,0,PORT09,279,0.556705845
PLANT03,1688633,0,0,PORT09,310,0.185568615
PLANT03,1688633,0,0,PORT09,320,4.175293836
PLANT03,1688633,0,0,PORT09,294,0.092784307
PLANT03,1688633,0,0,PORT09,335,0.185568615
PLANT03,1688633,0,0,PORT09,258,0.37113723
PLANT03,1688633,0,0,PORT09,272,0.278352922
PLANT03,1688633,0,0,PORT09,297,0.092784307
PLANT03,1688633,0,0,PORT09,302,1.113411689
PLANT03,1688633,0,0,PORT09,351,1.577333227
PLANT03,1688633,0,0,PORT09,265,0.185568615
PLANT03,1688633,0,0,PORT09,259,0.092784307
PLANT03,1688633,0,0,PORT09,276,0.556705845
PLANT03,1688633,0,0,PORT09,303,0.092784307
PLANT03,1688633,0,0,PORT09,273,1.298980304
PLANT03,1688633,0,0,PORT09,304,0.185568615
PLANT03,1688633,0,0,PORT09,336,0.37113723
PLANT03,1688633,0,0,PORT09,245,0.185568615
PLANT03,1688633,0,0,PORT09,302,0.185568615
PLANT03,1688633,0,0,PORT09,309,0.092784307
PLANT03,1688633,0,0,PORT09,240,0.556705845
PLANT03,1688633,0,0,PORT09,303,0.185568615
PLANT03,1688633,0,0,PORT09,250,0.463921537
PLANT03,1688633,0,0,PORT09,293,0.092784307
PLANT03,1688633,0,0,PORT09,291,0.185568615
PLANT03,1688589,0,0,PORT09,264,0.182702044
PLANT03,1688589,0,0,PORT09,292,0.548106132
PLANT03,1688589,0,0,PORT09,258,0.365404088
PLANT03,1688589,0,0,PORT09,335,1.096212265
PLANT03,1688589,0,0,PORT09,319,0.730808177
PLANT03,1688589,0,0,PORT09,264,0.365404088
PLANT03,1688589,0,0,PORT09,293,0.182702044
PLANT03,1688589,0,0,PORT09,325,2.740530662
PLANT03,1688589,0,0,PORT09,328,0.365404088
PLANT03,1688589,0,0,PORT09,314,1.096212265
PLANT03,1688589,0,0,PORT09,326,0.730808177
PLANT03,1688589,0,0,PORT09,330,0.182702044
PLANT03,1688589,0,0,PORT09,310,0.182702044
PLANT03,1688589,0,0,PORT09,273,0.182702044
PLANT03,1688589,0,0,PORT09,338,0.365404088
PLANT03,1688589,0,0,PORT09,285,1.827020442
PLANT03,1688589,0,0,PORT09,245,0.182702044
PLANT03,1688589,0,0,PORT09,334,0.913510221
PLANT03,1688589,0,0,PORT09,308,4.019444972
PLANT03,1688589,0,0,PORT09,347,1.644318397
PLANT03,1688589,0,0,PORT09,280,1.096212265
PLANT03,1688589,0,0,PORT09,243,0.365404088
PLANT03,1688589,0,0,PORT09,275,0.730808177
PLANT03,1688589,0,0,PORT09,309,0.182702044
PLANT03,1688589,0,0,PORT09,301,3.471338839
PLANT03,1688589,0,0,PORT09,317,2.831881685
PLANT03,1688587,0,0,PORT09,275,1.094491547
PLANT03,1688587,0,0,PORT09,343,4.560381447
PLANT03,1688587,0,0,PORT09,429,11.31302991
PLANT03,1688587,0,0,PORT09,296,2.006567837
PLANT03,1688587,0,0,PORT09,264,0.091207629
PLANT03,1688587,0,0,PORT09,244,0.547245774
PLANT03,1688587,0,0,PORT09,332,6.384534026
PLANT03,1688587,0,0,PORT09,255,0.182415258
PLANT03,1688587,0,0,PORT09,274,3.283474642
PLANT03,1688587,0,0,PORT09,254,0.364830516
PLANT03,1688587,0,0,PORT09,315,5.837288252
PLANT03,1688587,0,0,PORT09,281,0.912076289
PLANT03,1688587,0,0,PORT09,342,0.729661032
PLANT03,1688587,0,0,PORT09,335,0.364830516
PLANT03,1688587,0,0,PORT09,521,16.51186476
PLANT03,1688587,0,0,PORT09,308,4.195550931
PLANT03,1688587,0,0,PORT09,292,2.55381361
PLANT03,1688587,0,0,PORT09,268,0.638453403
PLANT03,1688587,0,0,PORT09,279,1.276906805
PLANT03,1688587,0,0,PORT09,329,2.371398352
PLANT03,1688587,0,0,PORT09,254,0.364830516
PLANT03,1688587,0,0,PORT09,293,1.824152579
PLANT03,1688587,0,0,PORT09,327,0.182415258
PLANT03,1688587,0,0,PORT09,306,1.094491547
PLANT03,1688587,0,0,PORT09,293,5.107627221
PLANT03,1688587,0,0,PORT09,500,22.88983095
PLANT03,1688587,0,0,PORT09,254,0.364830516
PLANT03,1688587,0,0,PORT09,282,1.094491547
PLANT03,1688587,0,0,PORT09,296,0.364830516
PLANT03,1688587,0,0,PORT09,294,1.459322063
PLANT03,1688587,0,0,PORT09,410,7.296610315
PLANT03,1688587,0,0,PORT09,356,4.013135673
PLANT03,1688575,0,0,PORT09,256,0.180868186
PLANT03,1688575,0,0,PORT09,277,0.723472743
PLANT03,1688575,0,0,PORT09,317,1.989550043
PLANT03,1688575,0,0,PORT09,328,0.542604557
PLANT03,1688575,0,0,PORT09,281,2.170418229
PLANT03,1688575,0,0,PORT09,279,1.446945486
PLANT03,1688575,0,0,PORT09,318,1.446945486
PLANT03,1688575,0,0,PORT09,247,0.180868186
PLANT03,1688575,0,0,PORT09,351,3.617363714
PLANT03,1688575,0,0,PORT09,264,0.542604557
PLANT03,1688575,0,0,PORT09,265,0.180868186
PLANT03,1688575,0,0,PORT09,280,1.2660773
PLANT03,1688575,0,0,PORT09,256,0.180868186
PLANT03,1688575,0,0,PORT09,267,1.085209114
PLANT03,1688575,0,0,PORT09,304,0.090434093
PLANT03,1688575,0,0,PORT09,325,0.180868186
PLANT03,1688575,0,0,PORT09,327,0.723472743
PLANT03,1688575,0,0,PORT09,308,0.723472743
PLANT03,1688575,0,0,PORT09,319,0.542604557
PLANT03,1688575,0,0,PORT09,336,0.361736371
PLANT03,1688575,0,0,PORT09,275,1.989550043
PLANT03,1688575,0,0,PORT09,291,0.180868186
PLANT03,1688575,0,0,PORT09,287,0.904340929
PLANT03,1688575,0,0,PORT09,247,0.180868186
PLANT03,1688575,0,0,PORT09,275,1.989550043
PLANT03,1688575,0,0,PORT09,314,1.085209114
PLANT03,1688575,0,0,PORT09,349,4.702572829
PLANT03,1688629,0,0,PORT09,288,0.448413277
PLANT03,1688629,0,0,PORT09,280,0.179365311
PLANT03,1688629,0,0,PORT09,242,0.717461243
PLANT03,1688629,0,0,PORT09,337,2.780162316
PLANT03,1688629,0,0,PORT09,315,0.179365311
PLANT03,1688629,0,0,PORT09,265,0.358730621
PLANT03,1688629,0,0,PORT09,242,0.538095932
PLANT03,1688629,0,0,PORT09,278,1.973018417
PLANT03,1688629,0,0,PORT09,272,0.358730621
PLANT03,1688629,0,0,PORT09,298,0.717461243
PLANT03,1688629,0,0,PORT09,279,0.179365311
PLANT03,1688629,0,0,PORT09,289,0.717461243
PLANT03,1688629,0,0,PORT09,271,0.179365311
PLANT03,1688629,0,0,PORT09,294,0.179365311
PLANT03,1688629,0,0,PORT09,341,0.717461243
PLANT03,1688629,0,0,PORT09,275,1.793653107
PLANT03,1688629,0,0,PORT09,324,0.896826553
PLANT03,1688629,0,0,PORT09,303,1.165874519
PLANT03,1688629,0,0,PORT09,368,3.228575592
PLANT03,1688629,0,0,PORT09,249,0.358730621
PLANT03,1688629,0,0,PORT09,301,1.255557175
PLANT03,1688629,0,0,PORT09,316,3.407940903
PLANT03,1688629,0,0,PORT09,330,0.717461243
PLANT03,1688629,0,0,PORT09,375,6.815881806
PLANT03,1688629,0,0,PORT09,332,0.089682655
PLANT03,1688629,0,0,PORT09,253,1.34523983
PLANT03,1688629,0,0,PORT09,257,0.179365311
PLANT03,1688629,0,0,PORT09,259,1.434922485
PLANT03,1688629,0,0,PORT09,352,2.152383728
PLANT03,1688629,0,0,PORT09,264,0.448413277
PLANT03,1688629,0,0,PORT09,340,1.793653107
PLANT03,1688629,0,0,PORT09,250,0.358730621
PLANT03,1688629,0,0,PORT09,334,1.076191864
PLANT03,1688629,0,0,PORT09,302,0.179365311
PLANT03,1688629,0,0,PORT09,373,3.766671524
PLANT03,1688571,0,0,PORT09,270,0.704718795
PLANT03,1688571,0,0,PORT09,270,0.352359397
PLANT03,1688571,0,0,PORT09,290,0.088089849
PLANT03,1688571,0,0,PORT09,297,0.528539096
PLANT03,1688571,0,0,PORT09,287,1.233257891
PLANT03,1688571,0,0,PORT09,261,0.352359397
PLANT03,1688571,0,0,PORT09,337,0.528539096
PLANT03,1688571,0,0,PORT09,275,0.880898494
PLANT03,1688571,0,0,PORT09,325,1.40943759
PLANT03,1688571,0,0,PORT09,268,1.40943759
PLANT03,1688571,0,0,PORT09,254,0.616628945
PLANT03,1688571,0,0,PORT09,329,0.176179699
PLANT03,1688571,0,0,PORT09,343,7.223367647
PLANT03,1688571,0,0,PORT09,279,0.528539096
PLANT03,1688571,0,0,PORT09,339,0.968988343
PLANT03,1688571,0,0,PORT09,277,0.528539096
PLANT03,1688571,0,0,PORT09,312,0.528539096
PLANT03,1688571,0,0,PORT09,319,0.176179699
PLANT03,1688571,0,0,PORT09,298,4.05213307
PLANT03,1688571,0,0,PORT09,285,1.057078192
PLANT03,1688571,0,0,PORT09,263,0.440449247
